15.5 -8.76 0 0 
16.5 -9.34 0 0 
17.5 -9.71 0 0 
18.5 -9.87 0 0 
19.5 -9.83 0 0 
20.5 -9.58 0 0 
21.5 -9.13 0 0 
22.5 -8.45 0 0 
23.5 -7.62 0 0 
24.5 -6.78 0 0 
25.5 -5.97 0 0 
26.5 -5.18 0 0 
27.5 -4.41 0 0 
28.5 -3.67 0 0 
29.5 -2.96 0 0 
30.5 -2.28 0 0 
31.5 -1.63 0 0 
32.5 -1.01 0 0 
33.5 -0.419 0 0 
34.5 0.136 0 0 
35.5 0.658 0 0 
36.5 1.15 0 0 
37.5 1.61 0 0 
38.5 2.05 0 0 
39.5 2.45 0 0 
40.5 2.83 0 0 
41.5 3.18 0 0 
42.5 3.5 0 0 
43.5 3.79 0 0 
44.5 4.06 0 0 
45.5 4.31 0 0 
46.5 4.53 0 0 
47.5 4.72 0 0 
48.5 4.89 0 0 
49.5 5.03 0 0 
50.5 5.15 0 0 
51.5 5.25 0 0 
52.5 5.32 0 0 
53.5 5.37 0 0 
54.5 5.39 0 0 
55.5 5.39 0 0 
56.5 5.37 0 0 
57.5 5.33 0 0 
58.5 5.26 0 0 
59.5 5.17 0 0 
60.5 5.05 0 0 
61.5 4.92 0 0 
62.5 4.76 0 0 
63.5 4.59 0 0 
64.5 4.42 0 0 
65.5 4.25 0 0 
66.5 4.09 0 0 
67.5 3.93 0 0 
68.5 3.78 0 0 
69.5 3.63 0 0 
70.5 3.48 0 0 
71.5 3.34 0 0 
72.5 3.2 0 0 
73.5 3.07 0 0 
74.5 2.94 0 0 
75.5 2.82 0 0 
76.5 2.7 0 0 
77.5 2.58 0 0 
78.5 2.47 0 0 
79.5 2.36 0 0 
80.5 2.25 0 0 
81.5 2.15 0 0 
82.5 2.05 0 0 
83.5 1.95 0 0 
84.5 1.86 0 0 
85.5 1.77 0 0 
86.5 1.68 0 0 
87.5 1.6 0 0 
88.5 1.52 0 0 
89.5 1.44 0 0 
90.5 1.36 0 0 
91.5 1.29 0 0 
92.5 1.22 0 0 
93.5 1.15 0 0 
94.5 1.09 0 0 
95.5 1.03 0 0 
96.5 0.97 0 0 
97.5 0.914 0 0 
98.5 0.86 0 0 
99.5 0.809 0 0 
100.5 0.76 0 0 
101.5 0.714 0 0 
102.5 0.67 0 0 
103.5 0.629 0 0 
104.5 0.591 0 0 
105.5 0.555 0 0 
106.5 0.521 0 0 
107.5 0.49 0 0 
108.5 0.461 0 0 
109.5 0.435 0 0 
110.5 0.411 0 0 
111.5 0.389 0 0 
112.5 0.37 0 0 
113.5 0.353 0 0 
114.5 0.339 0 0 
115.5 0.327 0 0 
116.5 0.317 0 0 
117.5 0.31 0 0 
118.5 0.304 0 0 
119.5 0.298 0 0 
120.5 0.292 0 0 
121.5 0.285 0 0 
122.5 0.279 0 0 
123.5 0.273 0 0 
124.5 0.266 0 0 
125.5 0.259 0 0 
126.5 0.252 0 0 
127.5 0.245 0 0 
128.5 0.237 0 0 
129.5 0.23 0 0 
130.5 0.222 0 0 
131.5 0.214 0 0 
132.5 0.206 0 0 
133.5 0.198 0 0 
134.5 0.189 0 0 
135.5 0.181 0 0 
136.5 0.172 0 0 
137.5 0.164 0 0 
138.5 0.155 0 0 
139.5 0.146 0 0 
140.5 0.138 0 0 
141.5 0.129 0 0 
142.5 0.12 0 0 
143.5 0.111 0 0 
144.5 0.102 0 0 
145.5 0.0925 0 0 
146.5 0.0834 0 0 
147.5 0.0742 0 0 
148.5 0.0648 0 0 
149.5 0.0555 0 0 
150.5 0.0461 0 0 
151.5 0.0366 0 0 
152.5 0.0271 0 0 
153.5 0.0176 0 0 
154.5 0.00799 0 0 
155.5 -0.00162 0 0 
156.5 -0.0113 0 0 
157.5 -0.0209 0 0 
158.5 -0.0307 0 0 
159.5 -0.0404 0 0 
160.5 -0.0502 0 0 
161.5 -0.06 0 0 
162.5 -0.0698 0 0 
163.5 -0.0797 0 0 
164.5 -0.0896 0 0 
165.5 -0.0995 0 0 
166.5 -0.109 0 0 
167.5 -0.119 0 0 
168.5 -0.129 0 0 
169.5 -0.139 0 0 
170.5 -0.15 0 0 
171.5 -0.16 0 0 
172.5 -0.17 0 0 
173.5 -0.18 0 0 
174.5 -0.19 0 0 
175.5 -0.2 0 0 
176.5 -0.21 0 0 
177.5 -0.221 0 0 
178.5 -0.231 0 0 
179.5 -0.241 0 0 
180.5 -0.251 0 0 
181.5 -0.262 0 0 
182.5 -0.272 0 0 
183.5 -0.282 0 0 
184.5 -0.293 0 0 
185.5 -0.303 0 0 
186.5 -0.313 0 0 
187.5 -0.324 0 0 
188.5 -0.334 0 0 
189.5 -0.345 0 0 
190.5 -0.355 0 0 
191.5 -0.366 0 0 
192.5 -0.376 0 0 
193.5 -0.387 0 0 
194.5 -0.397 0 0 
195.5 -0.408 0 0 
196.5 -0.418 0 0 
197.5 -0.429 0 0 
198.5 -0.44 0 0 
199.5 -0.45 0 0 
200.5 -0.461 0 0 
201.5 -0.471 0 0 
202.5 -0.482 0 0 
203.5 -0.493 0 0 
204.5 -0.503 0 0 
205.5 -0.514 0 0 
206.5 -0.525 0 0 
207.5 -0.535 0 0 
208.5 -0.546 0 0 
209.5 -0.557 0 0 
210.5 -0.568 0 0 
211.5 -0.578 0 0 
212.5 -0.589 0 0 
213.5 -0.6 0 0 
214.5 -0.611 0 0 
215.5 -0.622 0 0 
216.5 -0.633 0 0 
217.5 -0.644 0 0 
218.5 -0.655 0 0 
219.5 -0.665 0 0 
220.5 -0.676 0 0 
221.5 -0.687 0 0 
222.5 -0.698 0 0 
223.5 -0.709 0 0 
224.5 -0.72 0 0 
225.5 -0.731 0 0 
226.5 -0.742 0 0 
227.5 -0.754 0 0 
228.5 -0.765 0 0 
229.5 -0.776 0 0 
230.5 -0.787 0 0 
231.5 -0.798 0 0 
232.5 -0.809 0 0 
233.5 -0.82 0 0 
234.5 -0.831 0 0 
235.5 -0.843 0 0 
236.5 -0.854 0 0 
237.5 -0.865 0 0 
238.5 -0.876 0 0 
239.5 -0.888 0 0 
240.5 -0.899 0 0 
241.5 -0.91 0 0 
242.5 -0.921 0 0 
243.5 -0.933 0 0 
244.5 -0.944 0 0 
245.5 -0.955 0 0 
246.5 -0.967 0 0 
247.5 -0.978 0 0 
248.5 -0.99 0 0 
249.5 -1 0 0 
250.5 -1.01 0 0 
251.5 -1.02 0 0 
252.5 -1.04 0 0 
253.5 -1.05 0 0 
254.5 -1.06 0 0 
255.5 -1.07 0 0 
256.5 -1.08 0 0 
257.5 -1.09 0 0 
258.5 -1.1 0 0 
259.5 -1.12 0 0 
260.5 -1.13 0 0 
261.5 -1.14 0 0 
262.5 -1.15 0 0 
263.5 -1.16 0 0 
264.5 -1.17 0 0 
265.5 -1.19 0 0 
266.5 -1.2 0 0 
267.5 -1.21 0 0 
268.5 -1.22 0 0 
269.5 -1.23 0 0 
270.5 -1.24 0 0 
271.5 -1.26 0 0 
272.5 -1.27 0 0 
273.5 -1.28 0 0 
274.5 -1.29 0 0 
275.5 -1.3 0 0 
276.5 -1.32 0 0 
277.5 -1.33 0 0 
278.5 -1.34 0 0 
279.5 -1.35 0 0 
280.5 -1.36 0 0 
281.5 -1.37 0 0 
282.5 -1.39 0 0 
283.5 -1.4 0 0 
284.5 -1.41 0 0 
285.5 -1.42 0 0 
286.5 -1.43 0 0 
287.5 -1.44 0 0 
288.5 -1.46 0 0 
289.5 -1.47 0 0 
290.5 -1.48 0 0 
291.5 -1.49 0 0 
292.5 -1.5 0 0 
293.5 -1.51 0 0 
294.5 -1.52 0 0 
295.5 -1.53 0 0 
296.5 -1.54 0 0 
297.5 -1.55 0 0 
298.5 -1.56 0 0 
299.5 -1.57 0 0 
300.5 -1.58 0 0 
301.5 -1.59 0 0 
302.5 -1.6 0 0 
303.5 -1.61 0 0 
304.5 -1.62 0 0 
305.5 -1.63 0 0 
306.5 -1.63 0 0 
307.5 -1.64 0 0 
308.5 -1.65 0 0 
309.5 -1.66 0 0 
310.5 -1.67 0 0 
311.5 -1.68 0 0 
312.5 -1.68 0 0 
313.5 -1.69 0 0 
314.5 -1.7 0 0 
315.5 -1.71 0 0 
316.5 -1.72 0 0 
317.5 -1.72 0 0 
318.5 -1.73 0 0 
319.5 -1.74 0 0 
320.5 -1.74 0 0 
321.5 -1.75 0 0 
322.5 -1.76 0 0 
323.5 -1.76 0 0 
324.5 -1.77 0 0 
325.5 -1.78 0 0 
326.5 -1.78 0 0 
327.5 -1.79 0 0 
328.5 -1.8 0 0 
329.5 -1.8 0 0 
330.5 -1.81 0 0 
331.5 -1.81 0 0 
332.5 -1.81 0 0 
333.5 -1.82 0 0 
334.5 -1.82 0 0 
335.5 -1.82 0 0 
336.5 -1.82 0 0 
337.5 -1.82 0 0 
338.5 -1.82 0 0 
339.5 -1.82 0 0 
340.5 -1.82 0 0 
341.5 -1.81 0 0 
342.5 -1.81 0 0 
343.5 -1.81 0 0 
344.5 -1.8 0 0 
345.5 -1.8 0 0 
346.5 -1.79 0 0 
347.5 -1.79 0 0 
348.5 -1.78 0 0 
349.5 -1.77 0 0 
350.5 -1.77 0 0 
351.5 -1.76 0 0 
352.5 -1.75 0 0 
353.5 -1.74 0 0 
354.5 -1.73 0 0 
355.5 -1.72 0 0 
356.5 -1.71 0 0 
357.5 -1.7 0 0 
358.5 -1.69 0 0 
359.5 -1.67 0 0 
360.5 -1.66 0 0 
361.5 -1.65 0 0 
362.5 -1.63 0 0 
363.5 -1.62 0 0 
364.5 -1.6 0 0 
365.5 -1.58 0 0 
366.5 -1.57 0 0 
367.5 -1.55 0 0 
368.5 -1.53 0 0 
369.5 -1.51 0 0 
370.5 -1.49 0 0 
371.5 -1.48 0 0 
372.5 -1.46 0 0 
373.5 -1.43 0 0 
374.5 -1.41 0 0 
375.5 -1.39 0 0 
376.5 -1.38 0 0 
377.5 -1.36 0 0 
378.5 -1.34 0 0 
379.5 -1.32 0 0 
380.5 -1.3 0 0 
381.5 -1.28 0 0 
382.5 -1.26 0 0 
383.5 -1.24 0 0 
384.5 -1.23 0 0 
385.5 -1.21 0 0 
386.5 -1.19 0 0 
387.5 -1.17 0 0 
388.5 -1.16 0 0 
389.5 -1.14 0 0 
390.5 -1.12 0 0 
391.5 -1.11 0 0 
392.5 -1.09 0 0 
393.5 -1.07 0 0 
394.5 -1.06 0 0 
395.5 -1.04 0 0 
396.5 -1.03 0 0 
397.5 -1.01 0 0 
398.5 -0.997 0 0 
399.5 -0.982 0 0 
400.5 -0.967 0 0 
401.5 -0.953 0 0 
402.5 -0.938 0 0 
403.5 -0.924 0 0 
404.5 -0.91 0 0 
405.5 -0.896 0 0 
406.5 -0.882 0 0 
407.5 -0.868 0 0 
408.5 -0.855 0 0 
409.5 -0.841 0 0 
410.5 -0.828 0 0 
411.5 -0.815 0 0 
412.5 -0.802 0 0 
413.5 -0.789 0 0 
414.5 -0.777 0 0 
415.5 -0.764 0 0 
416.5 -0.752 0 0 
417.5 -0.74 0 0 
418.5 -0.728 0 0 
419.5 -0.716 0 0 
420.5 -0.705 0 0 
421.5 -0.693 0 0 
422.5 -0.681 0 0 
423.5 -0.67 0 0 
424.5 -0.659 0 0 
425.5 -0.648 0 0 
426.5 -0.637 0 0 
427.5 -0.626 0 0 
428.5 -0.615 0 0 
429.5 -0.605 0 0 
430.5 -0.594 0 0 
431.5 -0.584 0 0 
432.5 -0.574 0 0 
433.5 -0.564 0 0 
434.5 -0.554 0 0 
435.5 -0.544 0 0 
436.5 -0.534 0 0 
437.5 -0.525 0 0 
438.5 -0.515 0 0 
439.5 -0.506 0 0 
440.5 -0.497 0 0 
441.5 -0.488 0 0 
442.5 -0.479 0 0 
443.5 -0.47 0 0 
444.5 -0.461 0 0 
445.5 -0.453 0 0 
446.5 -0.444 0 0 
447.5 -0.436 0 0 
448.5 -0.428 0 0 
449.5 -0.42 0 0 
450.5 -0.412 0 0 
451.5 -0.404 0 0 
452.5 -0.396 0 0 
453.5 -0.388 0 0 
454.5 -0.381 0 0 
455.5 -0.373 0 0 
456.5 -0.366 0 0 
457.5 -0.359 0 0 
458.5 -0.352 0 0 
459.5 -0.345 0 0 
460.5 -0.338 0 0 
461.5 -0.331 0 0 
462.5 -0.325 0 0 
463.5 -0.318 0 0 
464.5 -0.312 0 0 
465.5 -0.306 0 0 
466.5 -0.299 0 0 
467.5 -0.298 0 0 
468.5 -0.298 0 0 
469.5 -0.298 0 0 
