7379	-0.181609	0	0
7378	-0.181519	0	0
7377	-0.181969	0	0
7376	-0.182529	0	0
7375	-0.183102	0	0
7374	-0.183659	0	0
7373	-0.184189	0	0
7372	-0.184691	0	0
7371	-0.185164	0	0
7370	-0.185611	0	0
7369	-0.186032	0	0
7368	-0.18643	0	0
7367	-0.186807	0	0
7366	-0.187164	0	0
7365	-0.187503	0	0
7364	-0.187826	0	0
7363	-0.188134	0	0
7362	-0.188427	0	0
7361	-0.188708	0	0
7360	-0.188976	0	0
7359	-0.189234	0	0
7358	-0.18948	0	0
7357	-0.189718	0	0
7356	-0.189946	0	0
7355	-0.190165	0	0
7354	-0.190377	0	0
7353	-0.190581	0	0
7352	-0.190778	0	0
7351	-0.190968	0	0
7350	-0.191152	0	0
7349	-0.191329	0	0
7348	-0.191501	0	0
7347	-0.191668	0	0
7346	-0.191829	0	0
7345	-0.191986	0	0
7344	-0.192137	0	0
7343	-0.192284	0	0
7342	-0.192427	0	0
7341	-0.192565	0	0
7340	-0.1927	0	0
7339	-0.19283	0	0
7338	-0.192957	0	0
7337	-0.19308	0	0
7336	-0.193199	0	0
7335	-0.193316	0	0
7334	-0.193429	0	0
7333	-0.193538	0	0
7332	-0.193645	0	0
7331	-0.193749	0	0
7330	-0.19385	0	0
7329	-0.193948	0	0
7328	-0.194043	0	0
7327	-0.194136	0	0
7326	-0.194226	0	0
7325	-0.194314	0	0
7324	-0.194398	0	0
7323	-0.194481	0	0
7322	-0.194561	0	0
7321	-0.194639	0	0
7320	-0.194715	0	0
7319	-0.194788	0	0
7318	-0.194859	0	0
7317	-0.194929	0	0
7316	-0.194996	0	0
7315	-0.195061	0	0
7314	-0.195124	0	0
7313	-0.195185	0	0
7312	-0.195244	0	0
7311	-0.195301	0	0
7310	-0.195357	0	0
7309	-0.195411	0	0
7308	-0.195462	0	0
7307	-0.195513	0	0
7306	-0.195561	0	0
7305	-0.195608	0	0
7304	-0.195653	0	0
7303	-0.195697	0	0
7302	-0.195738	0	0
7301	-0.195779	0	0
7300	-0.195818	0	0
7299	-0.195855	0	0
7298	-0.195891	0	0
7297	-0.195925	0	0
7296	-0.195958	0	0
7295	-0.19599	0	0
7294	-0.19602	0	0
7293	-0.196048	0	0
7292	-0.196076	0	0
7291	-0.196102	0	0
7290	-0.196126	0	0
7289	-0.19615	0	0
7288	-0.196172	0	0
7287	-0.196193	0	0
7286	-0.196212	0	0
7285	-0.196231	0	0
7284	-0.196248	0	0
7283	-0.196264	0	0
7282	-0.196279	0	0
7281	-0.196293	0	0
7280	-0.196305	0	0
7279	-0.196317	0	0
7278	-0.196327	0	0
7277	-0.196336	0	0
7276	-0.196344	0	0
7275	-0.196352	0	0
7274	-0.196358	0	0
7273	-0.196363	0	0
7272	-0.196367	0	0
7271	-0.19637	0	0
7270	-0.196372	0	0
7269	-0.196373	0	0
7268	-0.196373	0	0
7267	-0.196372	0	0
7266	-0.19637	0	0
7265	-0.196368	0	0
7264	-0.196364	0	0
7263	-0.196359	0	0
7262	-0.196354	0	0
7261	-0.196348	0	0
7260	-0.196341	0	0
7259	-0.196333	0	0
7258	-0.196324	0	0
7257	-0.196314	0	0
7256	-0.196303	0	0
7255	-0.196292	0	0
7254	-0.19628	0	0
7253	-0.196267	0	0
7252	-0.196253	0	0
7251	-0.196239	0	0
7250	-0.196224	0	0
7249	-0.196207	0	0
7248	-0.196191	0	0
7247	-0.196173	0	0
7246	-0.196155	0	0
7245	-0.196136	0	0
7244	-0.196116	0	0
7243	-0.196625	0	0
7242	-0.19666	0	0
7241	-0.196659	0	0
7240	-0.196648	0	0
7239	-0.196633	0	0
7238	-0.196615	0	0
7237	-0.196594	0	0
7236	-0.196572	0	0
7235	-0.196548	0	0
7234	-0.196523	0	0
7233	-0.196497	0	0
7232	-0.19647	0	0
7231	-0.196442	0	0
7230	-0.196413	0	0
7229	-0.196384	0	0
7228	-0.196353	0	0
7227	-0.196322	0	0
7226	-0.19629	0	0
7225	-0.196258	0	0
7224	-0.196225	0	0
7223	-0.196191	0	0
7222	-0.196157	0	0
7221	-0.196122	0	0
7220	-0.196086	0	0
7219	-0.19605	0	0
