10.379	2.1004e-06	0	0
10.378	1.95438e-06	0	0
10.377	1.84823e-06	0	0
10.376	1.7626e-06	0	0
10.375	1.69017e-06	0	0
10.374	1.62721e-06	0	0
10.373	1.57146e-06	0	0
10.372	1.52146e-06	0	0
10.371	1.47616e-06	0	0
10.37	1.4348e-06	0	0
10.369	1.39679e-06	0	0
10.368	1.36166e-06	0	0
10.367	1.32905e-06	0	0
10.366	1.29867e-06	0	0
10.365	1.27025e-06	0	0
10.364	1.24359e-06	0	0
10.363	1.21851e-06	0	0
10.362	1.19486e-06	0	0
10.361	1.17251e-06	0	0
10.36	1.15134e-06	0	0
10.359	1.13126e-06	0	0
10.358	1.11216e-06	0	0
10.357	1.09398e-06	0	0
10.356	1.07665e-06	0	0
10.355	1.0601e-06	0	0
10.354	1.04427e-06	0	0
10.353	1.02912e-06	0	0
10.352	1.0146e-06	0	0
10.351	1.00066e-06	0	0
10.35	9.87272e-07	0	0
10.349	9.744e-07	0	0
10.348	9.6201e-07	0	0
10.347	9.50073e-07	0	0
10.346	9.38564e-07	0	0
10.345	9.27457e-07	0	0
10.344	9.1673e-07	0	0
10.343	9.06362e-07	0	0
10.342	8.96332e-07	0	0
10.341	8.86624e-07	0	0
10.34	8.77221e-07	0	0
10.339	8.68106e-07	0	0
10.338	8.59266e-07	0	0
10.337	8.50687e-07	0	0
10.336	8.42356e-07	0	0
10.335	8.34261e-07	0	0
10.334	8.26391e-07	0	0
10.333	8.18737e-07	0	0
10.332	8.11287e-07	0	0
10.331	8.04034e-07	0	0
10.33	7.96968e-07	0	0
10.329	7.90081e-07	0	0
10.328	7.83365e-07	0	0
10.327	7.76814e-07	0	0
10.326	7.70421e-07	0	0
10.325	7.64179e-07	0	0
10.324	7.58081e-07	0	0
10.323	7.52123e-07	0	0
10.322	7.46299e-07	0	0
10.321	7.40604e-07	0	0
10.32	7.35032e-07	0	0
10.319	7.29579e-07	0	0
10.318	7.24241e-07	0	0
10.317	7.19013e-07	0	0
10.316	7.13892e-07	0	0
10.315	7.08873e-07	0	0
10.314	7.03953e-07	0	0
10.313	6.99129e-07	0	0
10.312	6.94397e-07	0	0
10.311	6.89754e-07	0	0
10.31	6.85198e-07	0	0
10.309	6.80724e-07	0	0
10.308	6.76331e-07	0	0
10.307	6.72015e-07	0	0
10.306	6.67775e-07	0	0
10.305	6.63608e-07	0	0
10.304	6.59511e-07	0	0
10.303	6.55483e-07	0	0
10.302	6.51521e-07	0	0
10.301	6.47623e-07	0	0
10.3	6.43788e-07	0	0
10.299	6.40013e-07	0	0
10.298	6.36297e-07	0	0
10.297	6.32637e-07	0	0
10.296	6.29033e-07	0	0
10.295	6.25482e-07	0	0
10.294	6.21984e-07	0	0
10.293	6.18536e-07	0	0
10.292	6.15137e-07	0	0
10.291	6.11787e-07	0	0
10.29	6.08482e-07	0	0
10.289	6.05223e-07	0	0
10.288	6.02008e-07	0	0
10.287	5.98836e-07	0	0
10.286	5.95706e-07	0	0
10.285	5.92616e-07	0	0
10.284	5.89566e-07	0	0
10.283	5.86554e-07	0	0
10.282	5.8358e-07	0	0
10.281	5.80642e-07	0	0
10.28	5.7774e-07	0	0
10.279	5.74873e-07	0	0
10.278	5.7204e-07	0	0
10.277	5.69239e-07	0	0
10.276	5.66471e-07	0	0
