# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    5058   660.6    0.000106456   -0.000106456             -0    2.12912e-06
    5058     700    9.41126e-05   -6.45126e-05             -0    1.58625e-06
    5058     750     0.00016065     0.00011535              0    4.52991e-07
    5058     800    0.000472622    0.000737378              0    2.64756e-06
    5058     850     0.00115287     0.00196713              0    8.14266e-06
    5058     900     0.00157237     0.00244763              0    8.75268e-06
    5058     950     0.00109773     0.00122227              0    1.24541e-06
    5058    1000   -0.000281991    -0.00139601              0    1.11402e-05
    5058    1050    -0.00180404    -0.00379596              0    1.99192e-05
    5058    1100    -0.00271187    -0.00478813              0    2.07626e-05
    5058    1150    -0.00295141    -0.00464859              0    1.69718e-05
    5058    1200    -0.00254422    -0.00349578              0    9.51562e-06
    5058    1250    -0.00186039    -0.00213961              0    2.79226e-06
    5058    1300    -0.00128273    -0.00119727              0    8.54506e-07
    5058    1350   -0.000830308   -0.000523692              0    3.06617e-06
    5058    1400   -0.000508456   -0.000107544              0    4.00913e-06
    5058    1450   -0.000318847    7.88466e-05             -0    3.97693e-06
    5058    1500   -0.000264019     4.8019e-05             -0    3.12038e-06
    5058    1550   -0.000341107   -0.000178893              0    1.62215e-06
    5058    1600   -0.000506727   -0.000507273              0     5.4614e-09
    5058    1650   -0.000713132   -0.000856868              0    1.43735e-06
    5058    1700   -0.000957456    -0.00124254              0    2.85087e-06
    5058    1750    -0.00124481    -0.00167519              0    4.30379e-06
    5058    1800    -0.00157218    -0.00214782              0    5.75632e-06
    5058    1850    -0.00193228    -0.00264772              0    7.15446e-06
    5058    1900    -0.00233742    -0.00320258              0    8.65161e-06
    5058    1950    -0.00278319    -0.00379681              0    1.01363e-05
    5058    2000    -0.00326884    -0.00443116              0    1.16232e-05
    5058    2050    -0.00379443    -0.00510557              0    1.31115e-05
    5058    2100    -0.00432673    -0.00575327              0    1.42655e-05
    5058    2150     -0.0048463     -0.0063537              0     1.5074e-05
    5058    2200    -0.00534249    -0.00689751              0    1.55503e-05
    5058    2250    -0.00581937    -0.00740063              0    1.58127e-05
    5058    2300    -0.00627667    -0.00786333              0    1.58665e-05
    5058    2350     -0.0067134     -0.0082866              0    1.57321e-05
    5058    2400    -0.00712178    -0.00865822              0    1.53643e-05
    5058    2450     -0.0075137     -0.0090063              0    1.49259e-05
    5058    2500    -0.00788391    -0.00931609              0    1.43218e-05
    5058    2550    -0.00823757    -0.00960243              0    1.36486e-05
    5058    2600    -0.00856203    -0.00983797              0    1.27595e-05
    5058    2650    -0.00886128     -0.0100387              0    1.17744e-05
    5058    2700    -0.00914288     -0.0102171              0    1.07424e-05
    5058    2750    -0.00940068     -0.0103593              0    9.58632e-06
    5058    2800    -0.00966798      -0.010532              0    8.64039e-06
    5058    2850    -0.00985368     -0.0105463              0    6.92638e-06
    5058    2900     -0.0100246     -0.0105754              0    5.50744e-06
    5058    2950     -0.0101929     -0.0106071              0    4.14274e-06
