# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    6380    1701       0.028458       0.028458              0              0
    6380    1702      0.0292081      0.0292081              0              0
    6380    1703      0.0287005      0.0287005              0              0
    6380    1704      0.0294539      0.0294539              0              0
    6380    1705      0.0302151      0.0302151              0              0
    6380    1706      0.0297006      0.0297006              0              0
    6380    1707      0.0304648      0.0304648              0              0
    6380    1708       0.031233       0.031233              0              0
    6380    1709      0.0320002      0.0320002              0              0
    6380    1710      0.0314833      0.0314833              0              0
    6380    1711      0.0322499      0.0322499              0              0
    6380    1712      0.0330184      0.0330184              0              0
    6380    1713      0.0337867      0.0337867              0              0
    6380    1714      0.0332682      0.0332682              0              0
    6380    1715      0.0340356      0.0340356              0              0
    6380    1716       0.034804       0.034804              0              0
    6380    1717      0.0342852      0.0342852              0              0
    6380    1718      0.0350543      0.0350543              0              0
    6380    1719      0.0358279      0.0358279              0              0
    6380    1720      0.0366067      0.0366067              0              0
    6380    1721       0.036081       0.036081              0              0
    6380    1722      0.0368613      0.0368613              0              0
    6380    1723      0.0376455      0.0376455              0              0
    6380    1724      0.0371168      0.0371168              0              0
    6380    1725      0.0379028      0.0379028              0              0
    6380    1726      0.0386938      0.0386938              0              0
    6380    1727      0.0394854      0.0394854              0              0
    6380    1728      0.0389528      0.0389528              0              0
    6380    1729      0.0397412      0.0397412              0              0
    6380    1730      0.0405268      0.0405268              0              0
    6380    1731      0.0399972      0.0399972              0              0
    6380    1732      0.0407844      0.0407844              0              0
    6380    1733       0.041579       0.041579              0              0
    6380    1734      0.0423743      0.0423743              0              0
    6380    1735      0.0418392      0.0418392              0              0
    6380    1736      0.0426302      0.0426302              0              0
    6380    1737      0.0465914      0.0465914              0              0
    6380    1738      0.0460327      0.0460327              0              0
    6380    1739      0.0468535      0.0468535              0              0
    6380    1740      0.0476647      0.0476647              0              0
    6380    1741      0.0471151      0.0471151              0              0
    6380    1742       0.047918       0.047918              0              0
    6380    1743      0.0487063      0.0487063              0              0
    6380    1744       0.049481       0.049481              0              0
    6380    1745      0.0489494      0.0489494              0              0
    6380    1746      0.0497186      0.0497186              0              0
    6380    1747      0.0504822      0.0504822              0              0
    6380    1748      0.0499561      0.0499561              0              0
    6380    1749      0.0507159      0.0507159              0              0
    6380    1750      0.0514715      0.0514715              0              0
    6380    1751      0.0509495      0.0509495              0              0
    6380    1752      0.0517017      0.0517017              0              0
    6380    1753      0.0524452      0.0524452              0              0
    6380    1754      0.0531805      0.0531805              0              0
    6380    1755      0.0526687      0.0526687              0              0
    6380    1756      0.0533995      0.0533995              0              0
    6380    1757      0.0541221      0.0541221              0              0
    6380    1758      0.0536176      0.0536176              0              0
    6380    1759       0.054335       0.054335              0              0
    6380    1760      0.0550459      0.0550459              0              0
    6380    1761      0.0545475      0.0545475              0              0
    6380    1762      0.0552548      0.0552548              0              0
    6380    1763      0.0559594      0.0559594              0              0
    6380    1764      0.0554637      0.0554637              0              0
    6380    1765      0.0561672      0.0561672              0              0
    6380    1766      0.0568651      0.0568651              0              0
    6380    1767      0.0563748      0.0563748              0              0
    6380    1768      0.0570639      0.0570639              0              0
    6380    1769      0.0577351      0.0577351              0              0
    6380    1770      0.0572602      0.0572602              0              0
    6380    1771      0.0579197      0.0579197              0              0
    6380    1772      0.0585608      0.0585608              0              0
    6380    1773      0.0581013      0.0581013              0              0
    6380    1774      0.0587318      0.0587318              0              0
    6380    1775      0.0593487      0.0593487              0              0
    6380    1776      0.0599695      0.0599695              0              0
    6380    1777      0.0595154      0.0595154              0              0
    6380    1778       0.060146       0.060146              0              0
    6380    1779      0.0607936      0.0607936              0              0
    6380    1780      0.0603259      0.0603259              0              0
    6380    1781      0.0609777      0.0609777              0              0
    6380    1782      0.0616282      0.0616282              0              0
    6380    1783      0.0611614      0.0611614              0              0
    6380    1784      0.0618057      0.0618057              0              0
    6380    1785      0.0624381      0.0624381              0              0
    6380    1786      0.0619813      0.0619813              0              0
    6380    1787       0.062607       0.062607              0              0
    6380    1788       0.063224       0.063224              0              0
    6380    1789      0.0627748      0.0627748              0              0
    6380    1790      0.0633865      0.0633865              0              0
    6380    1791      0.0639905      0.0639905              0              0
    6380    1792      0.0635478      0.0635478              0              0
    6380    1793      0.0641452      0.0641452              0              0
    6380    1794      0.0647283      0.0647283              0              0
    6380    1795      0.0642971      0.0642971              0              0
    6380    1796      0.0648694      0.0648694              0              0
    6380    1797      0.0644459      0.0644459              0              0
    6380    1798      0.0650053      0.0650053              0              0
    6380    1799        0.06553        0.06553              0              0
    6380    1800      0.0651353      0.0651353              0              0
    6380    1801      0.0656295      0.0656295              0              0
    6380    1802      0.0660742      0.0660742              0              0
    6380    1803      0.0657179      0.0657179              0              0
    6380    1804      0.0661404      0.0661404              0              0
    6380    1805      0.0665475      0.0665475              0              0
    6380    1806       0.066203       0.066203              0              0
    6380    1807       0.066608       0.066608              0              0
    6380    1808      0.0670086      0.0670086              0              0
    6380    1809      0.0666681      0.0666681              0              0
    6380    1810      0.0670627      0.0670627              0              0
    6380    1811      0.0674475      0.0674475              0              0
    6380    1812       0.067115       0.067115              0              0
    6380    1813      0.0674927      0.0674927              0              0
    6380    1814      0.0678556      0.0678556              0              0
    6380    1815      0.0675348      0.0675348              0              0
    6380    1816      0.0678836      0.0678836              0              0
    6380    1817      0.0675731      0.0675731              0              0
    6380    1818      0.0679053      0.0679053              0              0
    6380    1819      0.0682129      0.0682129              0              0
    6380    1820      0.0679208      0.0679208              0              0
    6380    1821      0.0682182      0.0682182              0              0
    6380    1822      0.0685044      0.0685044              0              0
    6380    1823      0.0682212      0.0682212              0              0
    6380    1824      0.0684965      0.0684965              0              0
    6380    1825       0.068745       0.068745              0              0
    6380    1826      0.0684822      0.0684822              0              0
    6380    1827      0.0687125      0.0687125              0              0
    6380    1828      0.0689175      0.0689175              0              0
    6380    1829      0.0686741      0.0686741              0              0
    6380    1830      0.0688664      0.0688664              0              0
    6380    1831      0.0686304      0.0686304              0              0
    6380    1832      0.0688106      0.0688106              0              0
    6380    1833       0.068965       0.068965              0              0
    6380    1834      0.0687488      0.0687488              0              0
    6380    1835      0.0688795      0.0688795              0              0
    6380    1836      0.0689738      0.0689738              0              0
    6380    1837      0.0687848      0.0687848              0              0
    6380    1838      0.0688764      0.0688764              0              0
    6380    1839      0.0686828      0.0686828              0              0
    6380    1840      0.0687926      0.0687926              0              0
    6380    1841      0.0689568      0.0689568              0              0
    6380    1842      0.0687248      0.0687248              0              0
    6380    1843      0.0689188      0.0689188              0              0
    6380    1844      0.0691328      0.0691328              0              0
    6380    1845      0.0688868      0.0688868              0              0
    6380    1846      0.0690991      0.0690991              0              0
    6380    1847      0.0688568      0.0688568              0              0
    6380    1848      0.0690628      0.0690628              0              0
    6380    1849      0.0692572      0.0692572              0              0
    6380    1850      0.0690238      0.0690238              0              0
    6380    1851      0.0692098      0.0692098              0              0
    6380    1852      0.0693808      0.0693808              0              0
    6380    1853      0.0691587      0.0691587              0              0
    6380    1854      0.0693223      0.0693223              0              0
    6380    1855      0.0691039      0.0691039              0              0
    6380    1856      0.0692632      0.0692632              0              0
    6380    1857      0.0694177      0.0694177              0              0
    6380    1858      0.0692034      0.0692034              0              0
    6380    1859      0.0693456      0.0693456              0              0
    6380    1860      0.0694412      0.0694412              0              0
    6380    1861       0.069259       0.069259              0              0
    6380    1862      0.0693084      0.0693084              0              0
    6380    1863      0.0691534      0.0691534              0              0
    6380    1864      0.0691518      0.0691518              0              0
    6380    1865      0.0690696      0.0690696              0              0
    6380    1866      0.0689708      0.0689708              0              0
    6380    1867      0.0688451      0.0688451              0              0
    6380    1868      0.0687662      0.0687662              0              0
    6380    1869      0.0686136      0.0686136              0              0
    6380    1870      0.0684549      0.0684549              0              0
    6380    1871      0.0683808      0.0683808              0              0
    6380    1872      0.0682274      0.0682274              0              0
    6380    1873      0.0681513      0.0681513              0              0
    6380    1874       0.068002       0.068002              0              0
    6380    1875       0.067849       0.067849              0              0
    6380    1876      0.0677765      0.0677765              0              0
    6380    1877      0.0676193      0.0676193              0              0
    6380    1878      0.0675483      0.0675483              0              0
    6380    1879      0.0673906      0.0673906              0              0
    6380    1880      0.0672291      0.0672291              0              0
    6380    1881      0.0671618      0.0671618              0              0
    6380    1882      0.0669861      0.0669861              0              0
    6380    1883      0.0669301      0.0669301              0              0
    6380    1884      0.0667276      0.0667276              0              0
