# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
     862    15.5       -8.53116       -12.6144              0      0.0408328
     862    16.5       -9.13603         -13.18              0      0.0404395
     862    17.5       -9.53617        -13.439              0      0.0390286
     862    18.5       -9.73148        -13.394              0      0.0366248
     862    19.5       -9.72904       -13.0734              0      0.0334437
     862    20.5       -9.51982       -12.4623              0      0.0294249
     862    21.5       -9.11249       -11.5823              0      0.0246979
     862    22.5       -8.47964       -10.3836              0      0.0190395
     862    23.5        -7.6927       -9.01281              0      0.0132011
     862    24.5       -6.88074       -7.70857              0     0.00827824
     862    25.5       -6.08756       -6.51117              0     0.00423611
     862    26.5       -5.31012       -5.37665              0    0.000665317
     862    27.5       -4.55012       -4.29451              0     0.00255618
     862    28.5       -3.81704       -3.27756              0     0.00539475
     862    29.5       -3.11167        -2.3205              0     0.00791171
     862    30.5       -2.43463       -1.41913              0       0.010155
     862    31.5        -1.7862      -0.570871              0      0.0121533
     862    32.5        -1.1666       0.226384             -0      0.0139298
     862    33.5      -0.575087       0.976034             -0      0.0155112
     862    34.5     -0.0180908        1.66698             -0      0.0168507
     862    35.5       0.506764         2.3066              0      0.0179984
     862    36.5          1.002        2.90168              0      0.0189968
     862    37.5        1.46591        3.44887              0      0.0198297
     862    38.5        1.90934        3.96992              0      0.0206059
     862    39.5        2.31448        4.42882              0      0.0211434
     862    40.5        2.69903         4.8627              0      0.0216367
     862    41.5        3.05411        5.25366              0      0.0219955
     862    42.5        3.37981        5.60162              0      0.0222181
     862    43.5        3.67588        5.90783              0      0.0223194
     862    44.5        3.95135        6.19027              0      0.0223893
     862    45.5        4.20657        6.44775              0      0.0224117
     862    46.5        4.43272        6.66191              0      0.0222918
     862    47.5        4.62948        6.83409              0      0.0220461
     862    48.5        4.80561        6.98317              0      0.0217756
     862    49.5        4.95238        7.09061              0      0.0213823
     862    50.5        5.07875         7.1745              0      0.0209575
     862    51.5        5.18484        7.23447              0      0.0204964
     862    52.5        5.26181        7.25214              0      0.0199034
     862    53.5        5.31841        7.24639              0      0.0192798
     862    54.5        5.34562        7.19965              0      0.0185403
     862    55.5        5.35241        7.12994              0      0.0177753
     862    56.5         5.3389        7.03698              0      0.0169808
     862    57.5        5.30532        6.91985              0      0.0161453
     862    58.5        5.24264        6.76095              0      0.0151831
     862    59.5        5.15955        6.57929              0      0.0141974
     862    60.5        5.04707        6.35719              0      0.0131012
     862    61.5        4.92323        6.13022              0      0.0120699
     862    62.5        4.77033         5.8617              0      0.0109137
     862    63.5        4.60636        5.58726              0     0.00980897
     862    64.5        4.44066        5.32333              0     0.00882679
     862    65.5        4.27412        5.06617              0     0.00792047
     862    66.5        4.11623        4.83126              0     0.00715032
     862    67.5        3.95838        4.59878              0     0.00640396
     862    68.5        3.80964        4.38583              0     0.00576188
     862    69.5         3.6611        4.17385              0     0.00512749
     862    70.5        3.51269         3.9629              0      0.0045021
     862    71.5        3.37326        3.77112              0     0.00397859
     862    72.5        3.23411        3.57948              0     0.00345368
     862    73.5        3.10425        3.40556              0     0.00301312
     862    74.5        2.97475        3.23109              0     0.00256343
     862    75.5        2.85454        3.07399              0     0.00219443
     862    76.5        2.73474        2.91592              0     0.00181179
     862    77.5        2.61522        2.75723              0     0.00142017
     862    78.5        2.50477         2.6165              0      0.0011173
     862    79.5        2.39473        2.47467              0    0.000799415
     862    80.5        2.28496        2.33208              0    0.000471133
     862    81.5        2.18432        2.20709              0    0.000227704
     862    82.5        2.08408        2.08087              0    3.20867e-05
     862    83.5        1.98412        1.95369              0    0.000304379
     862    84.5        1.89331        1.84392              0    0.000493916
     862    85.5        1.80291        1.73266              0    0.000702562
     862    86.5        1.71279        1.62042              0    0.000923755
     862    87.5        1.63184        1.52536              0     0.00106484
     862    88.5         1.5513        1.42872              0     0.00122581
     862    89.5        1.47108        1.33083              0     0.00140253
     862    90.5        1.39094        1.23255              0     0.00158384
     862    91.5        1.31989        1.15174              0     0.00168149
     862    92.5        1.24927        1.06925              0     0.00180021
     862    93.5        1.17897       0.985445              0     0.00193523
     862    94.5        1.11784       0.918612              0     0.00199231
     862    95.5         1.0571        0.85016              0     0.00206942
     862    96.5       0.996707        0.78017              0     0.00216537
     862    97.5       0.940029       0.716649              0      0.0022338
     862    98.5       0.885366       0.655681              0     0.00229684
     862    99.5       0.833662       0.598881              0      0.0023478
     862   100.5          0.784       0.544508              0     0.00239491
     862   101.5       0.737276       0.494344              0     0.00242932
     862   102.5       0.692593       0.446581              0     0.00246012
     862   103.5        0.65085       0.402997              0     0.00247853
     862   104.5       0.612059       0.363526              0     0.00248533
     862   105.5       0.575337       0.326306              0     0.00249032
     862   106.5       0.540651       0.291453              0     0.00249199
     862   107.5       0.508882       0.260811              0     0.00248071
     862   108.5       0.479173       0.232419              0     0.00246754
     862   109.5       0.452386       0.208218              0     0.00244168
     862   110.5       0.427626       0.186399              0     0.00241227
     862   111.5       0.404923       0.166821              0     0.00238102
     862   112.5       0.385137       0.151411              0     0.00233726
     862   113.5       0.367411       0.138203              0     0.00229209
     862   114.5       0.352608       0.129141              0     0.00223467
     862   115.5       0.339833       0.122414              0     0.00217419
     862   116.5       0.329116       0.117876              0      0.0021124
     862   117.5       0.321319       0.117457              0     0.00203862
     862   118.5       0.314655       0.117541              0     0.00197114
     862   119.5       0.308186       0.116483              0     0.00191703
     862   120.5        0.30176       0.114949              0     0.00186811
     862   121.5        0.29451       0.111025              0     0.00183485
     862   122.5       0.288126       0.108805              0     0.00179321
     862   123.5       0.281802       0.106146              0     0.00175656
     862   124.5       0.274617       0.101381              0     0.00173236
     862   125.5       0.267415      0.0965182              0     0.00170897
     862   126.5       0.260202      0.0915692              0     0.00168633
     862   127.5          0.253       0.086469              0     0.00166531
     862   128.5         0.2449      0.0794853              0     0.00165414
     862   129.5       0.237682      0.0742612              0      0.0016342
     862   130.5       0.229571       0.067151              0      0.0016242
     862   131.5       0.221456      0.0599925              0     0.00161464
     862   132.5       0.213322      0.0528461              0     0.00160476
     862   133.5       0.205191      0.0456384              0     0.00159553
     862   134.5       0.196154       0.036627              0     0.00159528
     862   135.5       0.187995      0.0294444              0      0.0015855
     862   136.5       0.178958      0.0203392              0     0.00158619
     862   137.5       0.170799      0.0130838              0     0.00157715
     862   138.5       0.161724     0.00409743              0     0.00157626
     862   139.5       0.152666    -0.00499284             -0     0.00157658
     862   140.5       0.144496      -0.012283             -0     0.00156779
     862   141.5        0.13545     -0.0214768             -0     0.00156927
     862   142.5       0.126398       -0.03067             -0     0.00157068
     862   143.5       0.117322     -0.0397974             -0      0.0015712
     862   144.5       0.108246     -0.0489343             -0     0.00157181
     862   145.5      0.0987159      -0.058957             -0     0.00157673
     862   146.5      0.0895534     -0.0683315             -0     0.00157885
     862   147.5      0.0802556     -0.0776772             -0     0.00157933
     862   148.5      0.0708079     -0.0875187             -0     0.00158327
     862   149.5      0.0614447     -0.0971677             -0     0.00158612
     862   150.5      0.0520091      -0.107098             -0     0.00159107
     862   151.5      0.0424347      -0.116984             -0     0.00159419
     862   152.5      0.0328807      -0.126969             -0     0.00159849
     862   153.5      0.0233259      -0.136951             -0     0.00160277
     862   154.5      0.0136694      -0.147125             -0     0.00160795
     862   155.5     0.00400913      -0.157288             -0     0.00161298
     862   156.5     -0.0057175      -0.167565              0     0.00161847
     862   157.5     -0.0153738      -0.177694              0      0.0016232
     862   158.5     -0.0251886      -0.188288              0     0.00163099
     862   159.5     -0.0349657      -0.198458              0     0.00163493
     862   160.5     -0.0448085      -0.208917              0     0.00164108
     862   161.5     -0.0546509      -0.219372              0     0.00164721
     862   162.5     -0.0644972      -0.229814              0     0.00165317
     862   163.5     -0.0744124      -0.240542              0      0.0016613
     862   164.5     -0.0843803      -0.251018              0     0.00166638
     862   165.5     -0.0943236      -0.261603              0      0.0016728
     862   166.5      -0.103901      -0.271495              0     0.00167594
     862   167.5       -0.11392       -0.28231              0      0.0016839
     862   168.5      -0.123924      -0.293215              0     0.00169291
     862   169.5       -0.13399      -0.303829              0     0.00169839
     862   170.5      -0.144941      -0.316288              0     0.00171347
     862   171.5      -0.155017      -0.326853              0     0.00171836
     862   172.5      -0.165087      -0.337432              0     0.00172346
     862   173.5      -0.175132      -0.348096              0     0.00172964
     862   174.5      -0.185175      -0.358772              0     0.00173597
     862   175.5      -0.195218      -0.369452              0     0.00174234
     862   176.5      -0.205259      -0.380134              0     0.00174875
     862   177.5      -0.216212      -0.392547              0     0.00176335
     862   178.5       -0.22629      -0.403071              0     0.00176781
     862   179.5      -0.236359      -0.413616              0     0.00177257
     862   180.5       -0.24638      -0.424371              0     0.00177991
     862   181.5      -0.257362      -0.436619              0     0.00179257
     862   182.5       -0.26744      -0.447114              0     0.00179674
     862   183.5      -0.277483      -0.457761              0     0.00180279
     862   184.5      -0.288467       -0.46997              0     0.00181503
     862   185.5      -0.298545      -0.480439              0     0.00181893
     862   186.5      -0.308588      -0.491064              0     0.00182475
     862   187.5      -0.319573       -0.50325              0     0.00183677
     862   188.5      -0.329651      -0.513699              0     0.00184047
     862   189.5       -0.34063      -0.525909              0     0.00185279
     862   190.5      -0.350712      -0.536324              0     0.00185612
     862   191.5      -0.361694      -0.548505              0     0.00186811
     862   192.5      -0.371777      -0.558897              0     0.00187121
     862   193.5       -0.38276      -0.571059              0       0.001883
     862   194.5      -0.392842      -0.581434              0     0.00188592
     862   195.5      -0.403825       -0.59358              0     0.00189754
     862   196.5      -0.413908      -0.603939              0     0.00190031
     862   197.5      -0.424891       -0.61607              0     0.00191179
     862   198.5      -0.435887      -0.628143              0     0.00192256
     862   199.5       -0.44597      -0.638505              0     0.00192535
     862   200.5      -0.456986      -0.650447              0     0.00193461
     862   201.5       -0.46707      -0.660756              0     0.00193686
     862   202.5      -0.478051      -0.672843              0     0.00194792
     862   203.5      -0.489047      -0.684874              0     0.00195827
     862   204.5      -0.499155      -0.695064              0     0.00195909
     862   205.5      -0.510142      -0.707106              0     0.00196964
     862   206.5      -0.521138      -0.719102              0     0.00197964
     862   207.5      -0.531222      -0.729397              0     0.00198176
     862   208.5      -0.542239      -0.741269              0      0.0019903
     862   209.5      -0.553235      -0.753241              0     0.00200005
     862   210.5      -0.564254      -0.765109              0     0.00200854
     862   211.5      -0.574366      -0.775216              0      0.0020085
     862   212.5      -0.585354      -0.787186              0     0.00201832
     862   213.5      -0.596352      -0.799116              0     0.00202764
     862   214.5      -0.607374      -0.810942              0     0.00203568
     862   215.5      -0.618373      -0.822876              0     0.00204502
     862   216.5       -0.62943      -0.834508              0     0.00205078
     862   217.5      -0.640457       -0.84627              0     0.00205814
     862   218.5      -0.651481      -0.858022              0     0.00206541
     862   219.5       -0.66157      -0.868171              0     0.00206601
     862   220.5      -0.672591      -0.879905              0     0.00207314
     862   221.5       -0.68359      -0.891754              0     0.00208164
     862   222.5       -0.69461      -0.903507              0     0.00208897
     862   223.5      -0.705609       -0.91537              0     0.00209761
     862   224.5      -0.716667      -0.926928              0     0.00210261
     862   225.5      -0.727667      -0.938761              0     0.00211094
     862   226.5      -0.738723      -0.950296              0     0.00211573
     862   227.5      -0.750663      -0.963691              0     0.00213027
     862   228.5      -0.761726      -0.975197              0     0.00213471
     862   229.5      -0.772783      -0.986711              0     0.00213928
     862   230.5      -0.783789      -0.998447              0     0.00214657
     862   231.5      -0.794852       -1.00989              0     0.00215043
     862   232.5      -0.805882       -1.02149              0     0.00215611
