# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    5058   660.6      4.062e-06   -0.000141067             -0    1.45129e-06
    5058     700    1.48202e-05   -8.25405e-05             -0    9.73607e-07
    5058     750    0.000132544    0.000122421              0    1.01235e-07
    5058     800    0.000585364    0.000806897              0    2.21533e-06
    5058     850     0.00152081     0.00213169              0    6.10878e-06
    5058     900     0.00199043     0.00256628              0    5.75851e-06
    5058     950     0.00118918     0.00115004              0    3.91376e-07
    5058    1000   -0.000764592    -0.00168947              0    9.24878e-06
    5058    1050    -0.00272372    -0.00416463              0    1.44091e-05
    5058    1100    -0.00370848    -0.00506501              0    1.35652e-05
    5058    1150    -0.00379227    -0.00479434              0    1.00207e-05
    5058    1200     -0.0030485    -0.00347756              0    4.29063e-06
    5058    1250    -0.00204237    -0.00202421              0    1.81542e-07
    5058    1300    -0.00127745    -0.00106394              0    2.13518e-06
    5058    1350   -0.000709896   -0.000387239              0    3.22657e-06
    5058    1400   -0.000333094    1.28428e-05             -0    3.45936e-06
    5058    1450   -0.000136857    0.000173603             -0     3.1046e-06
    5058    1500   -0.000116383    0.000110191             -0    2.26574e-06
    5058    1550   -0.000260482   -0.000152284              0    1.08198e-06
    5058    1600   -0.000502411   -0.000508948              0    6.53719e-08
    5058    1650   -0.000777982    -0.00087712              0    9.91386e-07
    5058    1700    -0.00109084    -0.00127935              0    1.88516e-06
    5058    1750     -0.0014491    -0.00172706              0    2.77958e-06
    5058    1800    -0.00184798    -0.00221244              0     3.6446e-06
    5058    1850    -0.00227751    -0.00272222              0    4.44716e-06
    5058    1900    -0.00275661    -0.00328817              0     5.3156e-06
    5058    1950    -0.00327643    -0.00389099              0    6.14558e-06
    5058    2000     -0.0038364    -0.00453286              0    6.96463e-06
    5058    2050    -0.00443657     -0.0052137              0    7.77132e-06
    5058    2100    -0.00502869    -0.00585957              0    8.30881e-06
    5058    2150    -0.00559144    -0.00645316              0    8.61718e-06
    5058    2200    -0.00611463    -0.00698621              0    8.71583e-06
    5058    2250    -0.00660751    -0.00747766              0    8.70155e-06
    5058    2300     -0.0070704    -0.00792719              0    8.56791e-06
    5058    2350    -0.00750315    -0.00833642              0    8.33264e-06
    5058    2400    -0.00789604    -0.00869211              0    7.96073e-06
    5058    2450    -0.00826807    -0.00902634              0    7.58266e-06
    5058    2500    -0.00861034     -0.0093209              0    7.10558e-06
    5058    2550    -0.00893196    -0.00959357              0    6.61614e-06
    5058    2600    -0.00921409    -0.00981297              0     5.9888e-06
    5058    2650    -0.00946556    -0.00999907              0    5.33508e-06
    5058    2700    -0.00969662     -0.0101642              0    4.67572e-06
    5058    2750    -0.00989779     -0.0102925              0    3.94706e-06
    5058    2800     -0.0101172     -0.0104581              0    3.40883e-06
    5058    2850     -0.0102208     -0.0104491              0    2.28276e-06
    5058    2900     -0.0103199     -0.0104693              0    1.49424e-06
    5058    2950     -0.0104197     -0.0104922              0    7.24944e-07
