# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    6380   1.703     0.00541446       0.013356              0    7.94154e-05
    6380   1.704      0.0129697      0.0319927              0     0.00019023
    6380   1.705       0.021428      0.0528571              0    0.000314291
    6380   1.706      0.0305013      0.0752383              0     0.00044737
    6380   1.707      0.0401366       0.099006              0    0.000588694
    6380   1.708      0.0502982       0.124072              0    0.000737738
    6380   1.709      0.0609625       0.150378              0    0.000894155
    6380    1.71      0.0721121       0.177881              0     0.00105769
    6380   1.711      0.0837352       0.206552              0     0.00122817
    6380   1.712      0.0958249       0.236374              0     0.00140549
    6380   1.713       0.108376       0.267333              0     0.00158957
    6380   1.714       0.121385       0.299424              0     0.00178039
    6380   1.715       0.134852       0.332644              0     0.00197792
    6380   1.716       0.148778       0.366996              0     0.00218218
    6380   1.717       0.163164       0.402482              0     0.00239318
    6380   1.718       0.178014       0.439112              0     0.00261098
    6380   1.719       0.193331       0.476894              0     0.00283563
    6380    1.72       0.209119       0.515839              0      0.0030672
    6380   1.721       0.225384       0.555962              0     0.00330578
    6380   1.722       0.242133       0.597277              0     0.00355144
    6380   1.723       0.259372         0.6398              0     0.00380428
    6380   1.724       0.277108        0.68355              0     0.00406442
    6380   1.725       0.295349       0.728545              0     0.00433196
    6380   1.726       0.314103       0.774807              0     0.00460704
    6380   1.727        0.33338       0.822357              0     0.00488977
    6380   1.728       0.353188       0.871219              0     0.00518031
    6380   1.729       0.373538       0.921416              0     0.00547878
    6380    1.73        0.39444       0.972975              0     0.00578535
    6380   1.731       0.415903        1.02592              0     0.00610017
    6380   1.732       0.437945        1.08029              0     0.00642345
    6380   1.733       0.460566        1.13609              0     0.00675524
    6380   1.734       0.483791        1.19338              0     0.00709589
    6380   1.735       0.507624        1.25217              0     0.00744546
    6380   1.736       0.532082         1.3125              0     0.00780418
    6380   1.737        0.55718        1.37441              0      0.0081723
    6380   1.738        0.58293        1.43793              0        0.00855
    6380   1.739       0.609346        1.50309              0     0.00893744
    6380    1.74       0.636442        1.56993              0     0.00933488
    6380   1.741        0.66424         1.6385              0      0.0097426
    6380   1.742       0.692752        1.70883              0      0.0101608
    6380   1.743       0.721993        1.78096              0      0.0105897
    6380   1.744       0.751984        1.85494              0      0.0110296
    6380   1.745       0.782742        1.93081              0      0.0114807
    6380   1.746       0.814281        2.00861              0      0.0119433
    6380   1.747       0.846624        2.08839              0      0.0124177
    6380   1.748       0.879789         2.1702              0      0.0129041
    6380   1.749       0.913798        2.25409              0      0.0134029
    6380    1.75       0.948666         2.3401              0      0.0139143
    6380   1.751       0.984422         2.4283              0      0.0144388
    6380   1.752        1.02108        2.51872              0      0.0149764
    6380   1.753        1.05866        2.61142              0      0.0155276
    6380   1.754        1.09718        2.70645              0      0.0160927
    6380   1.755        1.13668        2.80388              0       0.016672
    6380   1.756        1.17717        2.90375              0      0.0172658
    6380   1.757        1.21867        3.00612              0      0.0178745
    6380   1.758        1.26121        3.11105              0      0.0184984
    6380   1.759        1.30481         3.2186              0      0.0191379
    6380    1.76        1.34949        3.32882              0      0.0197933
    6380   1.761        1.39528        3.44177              0      0.0204649
    6380   1.762         1.4422        3.55751              0      0.0211531
    6380   1.763        1.49027        3.67609              0      0.0218582
    6380   1.764        1.53952        3.79758              0      0.0225806
    6380   1.765        1.58997        3.92203              0      0.0233206
    6380   1.766        1.64165         4.0495              0      0.0240785
    6380   1.767        1.69457        4.18003              0      0.0248546
    6380   1.768        1.74875        4.31369              0      0.0256494
    6380   1.769        1.80423        4.45053              0       0.026463
    6380    1.77        1.86101        4.59059              0      0.0272958
    6380   1.771        1.91911        4.73392              0      0.0281481
    6380   1.772        1.97856        4.88057              0      0.0290201
    6380   1.773        2.03938        5.03058              0       0.029912
    6380   1.774        2.10156        5.18397              0      0.0308241
    6380   1.775        2.16514         5.3408              0      0.0317566
    6380   1.776        2.23011        5.50107              0      0.0327096
    6380   1.777        2.29649        5.66481              0      0.0336832
    6380   1.778        2.36428        5.83204              0      0.0346776
    6380   1.779         2.4335        6.00277              0      0.0356927
    6380    1.78        2.50412        6.17698              0      0.0367286
    6380   1.781        2.57616        6.35469              0      0.0377853
    6380   1.782        2.64961        6.53586              0      0.0388625
    6380   1.783        2.72445        6.72047              0      0.0399602
    6380   1.784        2.80067        6.90848              0      0.0410781
    6380   1.785        2.87824        7.09984              0       0.042216
    6380   1.786        2.95715        7.29448              0      0.0433733
    6380   1.787        3.03736        7.49233              0      0.0445497
    6380   1.788        3.11883         7.6933              0      0.0457447
    6380   1.789        3.20152        7.89728              0      0.0469576
    6380    1.79        3.28538        8.10414              0      0.0481876
    6380   1.791        3.37036        8.31375              0      0.0494339
    6380   1.792        3.45638        8.52595              0      0.0506957
    6380   1.793        3.54339        8.74056              0      0.0519717
    6380   1.794        3.63129        8.95739              0       0.053261
    6380   1.795           3.72        9.17622              0      0.0545622
    6380   1.796        3.80943        9.39683              0       0.055874
    6380   1.797        3.89948        9.61895              0      0.0571947
    6380   1.798        3.99003        9.84231              0      0.0585228
    6380   1.799        4.08096        10.0666              0      0.0598564
    6380     1.8        4.17217        10.2916              0      0.0611943
    6380   1.801        4.26347        10.5168              0      0.0625333
    6380   1.802        4.35476         10.742              0      0.0638724
    6380   1.803        4.44589        10.9668              0      0.0652091
    6380   1.804         4.5367        11.1908              0       0.066541
    6380   1.805        4.62703        11.4136              0      0.0678657
    6380   1.806        4.71666        11.6347              0      0.0691804
    6380   1.807        4.80548        11.8538              0      0.0704832
    6380   1.808        4.89333        12.0705              0      0.0717717
    6380   1.809        4.97996        12.2842              0      0.0730424
    6380    1.81        5.06526        12.4946              0      0.0742934
    6380   1.811        5.14901        12.7012              0      0.0755219
    6380   1.812        5.23103        12.9035              0      0.0767247
    6380   1.813        5.31117        13.1012              0      0.0779003
    6380   1.814        5.38921        13.2937              0      0.0790449
    6380   1.815        5.46502        13.4807              0      0.0801568
    6380   1.816        5.53844        13.6618              0      0.0812336
    6380   1.817        5.60926        13.8365              0      0.0822724
    6380   1.818        5.67737        14.0045              0      0.0832713
    6380   1.819        5.74264        14.1655              0      0.0842286
    6380    1.82        5.80494        14.3192              0      0.0851426
    6380   1.821        5.86413        14.4652              0      0.0860107
    6380   1.822        5.92012        14.6033              0      0.0868318
    6380   1.823        5.97278        14.7332              0      0.0876042
    6380   1.824        6.02212        14.8549              0      0.0883278
    6380   1.825        6.06805        14.9682              0      0.0890015
    6380   1.826        6.11045        15.0728              0      0.0896235
    6380   1.827        6.14941        15.1689              0      0.0901949
    6380   1.828        6.18488        15.2564              0      0.0907152
    6380   1.829        6.21687        15.3353              0      0.0911843
    6380    1.83        6.24541        15.4057              0      0.0916029
    6380   1.831        6.27054        15.4677              0      0.0919716
    6380   1.832        6.29235        15.5215              0      0.0922915
    6380   1.833        6.31084        15.5671              0      0.0925626
    6380   1.834        6.32612        15.6048              0      0.0927868
    6380   1.835        6.33828        15.6348              0      0.0929652
    6380   1.836        6.34741        15.6573              0      0.0930989
    6380   1.837        6.35361        15.6726              0      0.0931899
    6380   1.838        6.35697        15.6809              0      0.0932393
    6380   1.839        6.35766        15.6826              0      0.0932494
    6380    1.84        6.35576        15.6779              0      0.0932214
    6380   1.841        6.35138        15.6671              0      0.0931572
    6380   1.842        6.34473        15.6507              0      0.0930597
    6380   1.843        6.33589        15.6289              0      0.0929301
    6380   1.844        6.32503        15.6021              0      0.0927707
    6380   1.845        6.31222        15.5705              0      0.0925828
    6380   1.846        6.29771        15.5347              0      0.0923699
    6380   1.847        6.28153        15.4948              0      0.0921327
    6380   1.848        6.26386        15.4512              0      0.0918734
    6380   1.849        6.24484        15.4043              0      0.0915946
    6380    1.85        6.22457        15.3543              0      0.0912973
    6380   1.851        6.20325        15.3017              0      0.0909845
    6380   1.852        6.18095        15.2467              0      0.0906575
    6380   1.853        6.15776        15.1895              0      0.0903174
    6380   1.854        6.13385        15.1305              0      0.0899665
    6380   1.855        6.10932          15.07              0      0.0896068
    6380   1.856        6.08427        15.0082              0      0.0892393
    6380   1.857        6.05881        14.9454              0      0.0888659
    6380   1.858        6.03302        14.8818              0      0.0884878
    6380   1.859          6.007        14.8176              0       0.088106
    6380    1.86        5.98085        14.7531              0      0.0877225
    6380   1.861        5.95462        14.6884              0      0.0873378
    6380   1.862        5.92839        14.6237              0      0.0869531
    6380   1.863        5.90224        14.5592              0      0.0865696
    6380   1.864        5.87626        14.4951              0      0.0861884
    6380   1.865        5.85047        14.4315              0      0.0858103
    6380   1.866        5.82497        14.3686              0      0.0854363
    6380   1.867        5.79976        14.3064              0      0.0850664
    6380   1.868        5.77495        14.2452              0      0.0847025
    6380   1.869         5.7505        14.1849              0       0.084344
    6380    1.87        5.72654        14.1258              0      0.0839926
    6380   1.871        5.70303        14.0678              0      0.0836477
    6380   1.872        5.68005        14.0111              0      0.0833105
    6380   1.873        5.65763        13.9558              0      0.0829817
    6380   1.874        5.63578        13.9019              0      0.0826612
    6380   1.875        5.61449        13.8494              0      0.0823491
    6380   1.876        5.59386        13.7985              0      0.0820464
    6380   1.877        5.57383        13.7491              0      0.0817527
    6380   1.878        5.55445        13.7013              0      0.0814685
    6380   1.879        5.53573        13.6551              0      0.0811937
    6380    1.88        5.51769        13.6106              0      0.0809291
    6380   1.881        5.50033        13.5678              0      0.0806747
    6380   1.882        5.48363        13.5266              0      0.0804297
    6380   1.883        5.46766        13.4872              0      0.0801954
    6380   1.884        5.45234        13.4494              0      0.0799706
    6380   1.885        5.43774        13.4134              0      0.0797566
    6380   1.886        5.42384        13.3791              0      0.0795526
    6380   1.887        5.41062        13.3465              0      0.0793588
    6380   1.888        5.39805        13.3155              0      0.0791745
    6380   1.889        5.38622        13.2863              0      0.0790008
    6380    1.89        5.37507        13.2588              0      0.0788373
    6380   1.891        5.36457        13.2329              0      0.0786833
    6380   1.892         5.3548        13.2088              0        0.07854
    6380   1.893        5.34564        13.1862              0      0.0784056
    6380   1.894        5.33716        13.1653              0      0.0782814
    6380   1.895        5.32934         13.146              0      0.0781666
    6380   1.896        5.32216        13.1283              0      0.0780614
    6380   1.897         5.3156        13.1121              0       0.077965
    6380   1.898        5.30968        13.0975              0      0.0778782
    6380   1.899        5.30437        13.0844              0      0.0778003
    6380     1.9        5.29966        13.0728              0      0.0777314
    6380   1.901        5.29557        13.0627              0      0.0776713
    6380   1.902        5.29204         13.054              0      0.0776196
    6380   1.903        5.28912        13.0468              0      0.0775768
    6380   1.904        5.28673        13.0409              0      0.0775417
    6380   1.905        5.28495        13.0365              0      0.0775155
    6380   1.906        5.28365        13.0333              0      0.0774965
    6380   1.907        5.28292        13.0315              0      0.0774858
    6380   1.908        5.28272         13.031              0      0.0774828
    6380   1.909          5.283        13.0317              0       0.077487
    6380    1.91        5.28381        13.0337              0      0.0774989
    6380   1.911        5.28511        13.0369              0      0.0775179
    6380   1.912         5.2869        13.0413              0       0.077544
    6380   1.913        5.28913        13.0468              0      0.0775767
    6380   1.914         5.2918        13.0534              0       0.077616
    6380   1.915        5.29496        13.0612              0      0.0776624
    6380   1.916        5.29853          13.07              0      0.0777147
    6380   1.917        5.30254        13.0799              0      0.0777736
    6380   1.918        5.30696        13.0908              0      0.0778384
    6380   1.919        5.31179        13.1027              0      0.0779091
    6380    1.92        5.31698        13.1155              0      0.0779852
    6380   1.921        5.32261        13.1294              0      0.0780679
    6380   1.922        5.32857        13.1441              0      0.0781553
    6380   1.923         5.3349        13.1597              0       0.078248
    6380   1.924        5.34158        13.1762              0      0.0783462
    6380   1.925        5.34864        13.1936              0      0.0784496
    6380   1.926        5.35602        13.2118              0      0.0785578
    6380   1.927        5.36372        13.2308              0      0.0786708
    6380   1.928        5.37171        13.2505              0      0.0787879
    6380   1.929        5.38006        13.2711              0      0.0789104
    6380    1.93        5.38865        13.2923              0      0.0790365
    6380   1.931        5.39757        13.3143              0      0.0791673
    6380   1.932        5.40677         13.337              0      0.0793023
    6380   1.933        5.41622        13.3603              0      0.0794408
    6380   1.934        5.42595        13.3843              0      0.0795835
    6380   1.935        5.43596         13.409              0      0.0797304
    6380   1.936        5.44618        13.4342              0      0.0798802
    6380   1.937        5.45664          13.46              0      0.0800336
    6380   1.938        5.46734        13.4864              0      0.0801906
    6380   1.939        5.47829        13.5134              0      0.0803511
    6380    1.94        5.48943        13.5409              0      0.0805147
    6380   1.941        5.50078        13.5689              0      0.0806812
    6380   1.942        5.51238        13.5975              0      0.0808512
    6380   1.943        5.52414        13.6265              0      0.0810236
    6380   1.944         5.5361         13.656              0       0.081199
    6380   1.945        5.54822        13.6859              0      0.0813768
    6380   1.946        5.56054        13.7163              0      0.0815576
    6380   1.947        5.57303        13.7471              0      0.0817407
    6380   1.948        5.58568        13.7783              0      0.0819262
    6380   1.949        5.59853          13.81              0      0.0821147
    6380    1.95         5.6115         13.842              0       0.082305
    6380   1.951        5.62459        13.8743              0      0.0824971
    6380   1.952        5.63789        13.9071              0      0.0826921
    6380   1.953        5.65127        13.9401              0      0.0828883
    6380   1.954        5.66481        13.9735              0      0.0830869
    6380   1.955        5.67851        14.0073              0      0.0832879
    6380   1.956         5.6923        14.0413              0        0.08349
    6380   1.957         5.7062        14.0756              0       0.083694
    6380   1.958        5.72027        14.1103              0      0.0839003
    6380   1.959        5.73442        14.1452              0      0.0841078
    6380    1.96        5.74869        14.1804              0      0.0843171
    6380   1.961        5.76304        14.2158              0      0.0845276
    6380   1.962        5.77751        14.2515              0      0.0847399
    6380   1.963        5.79206        14.2874              0      0.0849534
    6380   1.964        5.80674        14.3236              0      0.0851686
    6380   1.965         5.8215          14.36              0       0.085385
    6380   1.966        5.83637        14.3967              0      0.0856033
    6380   1.967        5.85129        14.4335              0      0.0858221
    6380   1.968        5.86633        14.4706              0      0.0860427
    6380   1.969        5.88145        14.5079              0      0.0862645
    6380    1.97        5.89666        14.5454              0      0.0864874
    6380   1.971         5.9119         14.583              0       0.086711
    6380   1.972        5.92726        14.6209              0      0.0869364
    6380   1.973        5.94271         14.659              0      0.0871629
    6380   1.974         5.9582        14.6972              0        0.08739
    6380   1.975        5.97376        14.7356              0      0.0876184
    6380   1.976        5.98945        14.7743              0      0.0878485
    6380   1.977        6.00514         14.813              0      0.0880786
    6380   1.978        6.02095         14.852              0      0.0883105
    6380   1.979        6.03684        14.8912              0      0.0885436
    6380    1.98        6.05278        14.9305              0      0.0887772
    6380   1.981        6.06879          14.97              0      0.0890121
    6380   1.982        6.08488        15.0097              0      0.0892482
    6380   1.983        6.10102        15.0495              0      0.0894848
    6380   1.984        6.11723        15.0895              0      0.0897227
    6380   1.985        6.13353        15.1297              0      0.0899617
    6380   1.986        6.14991        15.1701              0      0.0902019
    6380   1.987        6.16637        15.2107              0      0.0904433
    6380   1.988        6.18291        15.2515              0      0.0906859
    6380   1.989        6.19949        15.2924              0      0.0909291
    6380    1.99        6.21615        15.3335              0      0.0911735
    6380   1.991        6.23293        15.3749              0      0.0914197
    6380   1.992        6.24976        15.4164              0      0.0916664
    6380   1.993        6.26666        15.4581              0      0.0919144
    6380   1.994        6.28369        15.5001              0      0.0921641
    6380   1.995         6.3008        15.5423              0       0.092415
    6380   1.996        6.31795        15.5846              0      0.0926665
    6380   1.997        6.33522        15.6272              0      0.0929198
    6380   1.998        6.35261        15.6701              0      0.0931749
    6380   1.999        6.37008        15.7132              0      0.0934312
    6380       2        6.38764        15.7565              0      0.0936886
