# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    5058   660.6     3.0549e-05   -0.000137005             -0    1.67554e-06
    5058     700    3.28076e-05   -8.25202e-05             -0    1.15328e-06
    5058     750    0.000136385    0.000116965              0    1.94204e-07
    5058     800    0.000555118     0.00078726              0    2.32142e-06
    5058     850     0.00143463      0.0020925              0    6.57876e-06
    5058     900     0.00191093     0.00254671              0    6.35778e-06
    5058     950     0.00120305     0.00117922              0    2.38279e-07
    5058    1000   -0.000619946    -0.00161506              0    9.95117e-06
    5058    1050    -0.00250761    -0.00408835              0    1.58074e-05
    5058    1100    -0.00351463    -0.00502349              0    1.50886e-05
    5058    1150    -0.00366197    -0.00478662              0    1.12464e-05
    5058    1200    -0.00300972    -0.00350606              0    4.96349e-06
    5058    1250    -0.00207304    -0.00206658              0     6.4595e-08
    5058    1300    -0.00133589    -0.00110139              0    2.34496e-06
    5058    1350   -0.000780557   -0.000420135              0    3.60422e-06
    5058    1400   -0.000403293   -1.22508e-05              0    3.91042e-06
    5058    1450   -0.000197899    0.000156746             -0    3.54645e-06
    5058    1500   -0.000161789    0.000101808             -0    2.63597e-06
    5058    1550   -0.000286126   -0.000152766              0     1.3336e-06
    5058    1600   -0.000509915   -0.000504358              0    5.55636e-08
    5058    1650   -0.000771766   -0.000870102              0    9.83367e-07
    5058    1700    -0.00107235    -0.00127019              0    1.97835e-06
    5058    1750    -0.00141902    -0.00171617              0    2.97141e-06
    5058    1800     -0.0018074    -0.00220041              0    3.93012e-06
    5058    1850    -0.00222799    -0.00270973              0    4.81745e-06
    5058    1900     -0.0026978    -0.00327478              0    5.76986e-06
    5058    1950    -0.00320939    -0.00387742              0    6.68025e-06
    5058    2000     -0.0037619    -0.00451926              0    7.57354e-06
    5058    2050    -0.00435531    -0.00520027              0    8.44962e-06
    5058    2100    -0.00494502    -0.00584826              0     9.0324e-06
    5058    2150    -0.00550909    -0.00644461              0    9.35516e-06
    5058    2200    -0.00603667    -0.00698084              0     9.4417e-06
    5058    2250    -0.00653546    -0.00747517              0     9.3971e-06
    5058    2300    -0.00700573    -0.00792759              0    9.21862e-06
    5058    2350    -0.00744703    -0.00833957              0    8.92534e-06
    5058    2400    -0.00785006    -0.00869816              0    8.48096e-06
    5058    2450    -0.00823189    -0.00903441              0    8.02526e-06
    5058    2500    -0.00858486    -0.00933123              0    7.46376e-06
    5058    2550     -0.0089169    -0.00960553              0    6.88624e-06
    5058    2600    -0.00921091    -0.00982706              0    6.16156e-06
    5058    2650    -0.00947409     -0.0100146              0    5.40532e-06
    5058    2700    -0.00971631     -0.0101808              0    4.64504e-06
    5058    2750    -0.00992903     -0.0103103              0    3.81246e-06
    5058    2800     -0.0101567     -0.0104753              0    3.18584e-06
    5058    2850     -0.0102764     -0.0104699              0     1.9348e-06
    5058    2900     -0.0103862     -0.0104892              0     1.0303e-06
    5058    2950     -0.0104953     -0.0105119              0    1.65696e-07
