# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
     862   139.5       0.254318      0.0376816              0     0.00216637
     862   140.5       0.246246      0.0297543              0     0.00216491
     862   141.5       0.237694      0.0203057              0     0.00217389
     862   142.5       0.229152      0.0108481              0     0.00218304
     862   143.5       0.220592     0.00140812              0     0.00219184
     862   144.5        0.21204    -0.00804038             -0     0.00220081
     862   145.5       0.203223     -0.0182235             -0     0.00221447
     862   146.5       0.194656      -0.027856             -0     0.00222512
     862   147.5       0.185947     -0.0375467             -0     0.00223493
     862   148.5       0.177191     -0.0475908             -0     0.00224782
     862   149.5       0.168485     -0.0574847             -0     0.00225969
     862   150.5       0.159776     -0.0675756             -0     0.00227351
     862   151.5       0.150917     -0.0777172             -0     0.00228634
     862   152.5       0.142103     -0.0879027             -0     0.00230005
     862   153.5       0.133287      -0.098087             -0     0.00231374
     862   154.5       0.124413      -0.108433             -0     0.00232845
     862   155.5       0.115535      -0.118775             -0     0.00234309
     862   156.5       0.106615      -0.129215             -0      0.0023583
     862   157.5      0.0977357      -0.139536             -0     0.00237271
     862   158.5      0.0887989      -0.150199             -0     0.00238998
     862   159.5      0.0798079      -0.160608             -0     0.00240416
     862   160.5      0.0708094      -0.171209             -0     0.00242019
     862   161.5      0.0618075      -0.181807             -0     0.00243615
     862   162.5      0.0528005      -0.192401             -0     0.00245201
     862   163.5      0.0437882      -0.203188             -0     0.00246976
     862   164.5      0.0346643      -0.213864             -0     0.00248529
     862   165.5      0.0255855      -0.224585             -0     0.00250171
     862   166.5       0.016725      -0.234725             -0      0.0025145
     862   167.5     0.00760998       -0.24561             -0      0.0025322
     862   168.5    -0.00146263      -0.256537              0     0.00255075
     862   169.5     -0.0106627      -0.267337              0     0.00256675
     862   170.5     -0.0203718      -0.279628              0     0.00259256
     862   171.5     -0.0295954      -0.290405              0     0.00260809
     862   172.5     -0.0388184      -0.301182              0     0.00262363
     862   173.5     -0.0480125      -0.311987              0     0.00263975
