# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    6380    1701         3.7787         3.7787              0              0
    6380    1702        3.84009        3.84009              0              0
    6380    1703        3.80123        3.80123              0              0
    6380    1704        3.86307        3.86307              0              0
    6380    1705        3.92571        3.92571              0              0
    6380    1706        3.88621        3.88621              0              0
    6380    1707         3.9493         3.9493              0              0
    6380    1708        4.01319        4.01319              0              0
    6380    1709        4.07789        4.07789              0              0
    6380    1710        4.03739        4.03739              0              0
    6380    1711        4.10255        4.10255              0              0
    6380    1712        4.16855        4.16855              0              0
    6380    1713        4.23541        4.23541              0              0
    6380    1714        4.19386        4.19386              0              0
    6380    1715        4.26121        4.26121              0              0
    6380    1716        4.32943        4.32943              0              0
    6380    1717         4.2872         4.2872              0              0
    6380    1718        4.35591        4.35591              0              0
    6380    1719        4.42551        4.42551              0              0
    6380    1720        4.49596        4.49596              0              0
    6380    1721        4.45269        4.45269              0              0
    6380    1722        4.52362        4.52362              0              0
    6380    1723         4.5954         4.5954              0              0
    6380    1724        4.55149        4.55149              0              0
    6380    1725        4.62375        4.62375              0              0
    6380    1726        4.69683        4.69683              0              0
    6380    1727        4.77073        4.77073              0              0
    6380    1728        4.72586        4.72586              0              0
    6380    1729        4.80022        4.80022              0              0
    6380    1730        4.87538        4.87538              0              0
    6380    1731        4.82992        4.82992              0              0
    6380    1732        4.90555        4.90555              0              0
    6380    1733          4.982          4.982              0              0
    6380    1734        5.05925        5.05925              0              0
    6380    1735        5.01287        5.01287              0              0
    6380    1736        5.09058        5.09058              0              0
    6380    1737        5.23747        5.23747              0              0
    6380    1738        5.18968        5.18968              0              0
    6380    1739        5.27013        5.27013              0              0
    6380    1740        5.35138        5.35138              0              0
    6380    1741        5.30302        5.30302              0              0
    6380    1742        5.38473        5.38473              0              0
    6380    1743        5.46724        5.46724              0              0
    6380    1744        5.55054        5.55054              0              0
    6380    1745        5.50131        5.50131              0              0
    6380    1746         5.5851         5.5851              0              0
    6380    1747         5.6697         5.6697              0              0
    6380    1748         5.6199         5.6199              0              0
    6380    1749          5.705          5.705              0              0
    6380    1750        5.79093        5.79093              0              0
    6380    1751        5.74056        5.74056              0              0
    6380    1752        5.82698        5.82698              0              0
    6380    1753        5.91425        5.91425              0              0
    6380    1754        6.00233        6.00233              0              0
    6380    1755        5.95107        5.95107              0              0
    6380    1756        6.03961        6.03961              0              0
    6380    1757        6.12889        6.12889              0              0
    6380    1758        6.07715        6.07715              0              0
    6380    1759         6.1669         6.1669              0              0
    6380    1760        6.25741        6.25741              0              0
    6380    1761        6.20517        6.20517              0              0
    6380    1762        6.29613        6.29613              0              0
    6380    1763        6.38776        6.38776              0              0
    6380    1764         6.3351         6.3351              0              0
    6380    1765        6.42712        6.42712              0              0
    6380    1766        6.51974        6.51974              0              0
    6380    1767        6.46673        6.46673              0              0
    6380    1768        6.55971        6.55971              0              0
    6380    1769        6.65334        6.65334              0              0
    6380    1770        6.59995        6.59995              0              0
    6380    1771        6.69397        6.69397              0              0
    6380    1772        6.78859        6.78859              0              0
    6380    1773        6.73485        6.73485              0              0
    6380    1774        6.82984        6.82984              0              0
    6380    1775        6.92535        6.92535              0              0
    6380    1776        7.02131        7.02131              0              0
    6380    1777        6.96714        6.96714              0              0
    6380    1778        7.06345        7.06345              0              0
    6380    1779        7.16037        7.16037              0              0
    6380    1780        7.10585        7.10585              0              0
    6380    1781        7.20314        7.20314              0              0
    6380    1782        7.30097        7.30097              0              0
    6380    1783        7.24616        7.24616              0              0
    6380    1784        7.34432        7.34432              0              0
    6380    1785        7.44296        7.44296              0              0
    6380    1786        7.38791        7.38791              0              0
    6380    1787        7.48686        7.48686              0              0
    6380    1788        7.58625        7.58625              0              0
    6380    1789        7.53099        7.53099              0              0
    6380    1790        7.63067        7.63067              0              0
    6380    1791        7.73074        7.73074              0              0
    6380    1792        7.67531        7.67531              0              0
    6380    1793        7.77563        7.77563              0              0
    6380    1794        7.87632        7.87632              0              0
    6380    1795        7.82074        7.82074              0              0
    6380    1796        7.92167        7.92167              0              0
    6380    1797        7.86608        7.86608              0              0
    6380    1798        7.96725        7.96725              0              0
    6380    1799        8.06881        8.06881              0              0
    6380    1800        8.01307        8.01307              0              0
    6380    1801        8.11491        8.11491              0              0
    6380    1802        8.21718        8.21718              0              0
    6380    1803        8.16126        8.16126              0              0
    6380    1804        8.26371        8.26371              0              0
    6380    1805        8.36626        8.36626              0              0
    6380    1806         8.3104         8.3104              0              0
    6380    1807        8.41303        8.41303              0              0
    6380    1808        8.51581        8.51581              0              0
    6380    1809        8.45998        8.45998              0              0
    6380    1810        8.56289        8.56289              0              0
    6380    1811        8.66597        8.66597              0              0
    6380    1812        8.61015        8.61015              0              0
    6380    1813         8.7134         8.7134              0              0
    6380    1814        8.81694        8.81694              0              0
    6380    1815        8.76104        8.76104              0              0
    6380    1816        8.86477        8.86477              0              0
    6380    1817         8.8089         8.8089              0              0
    6380    1818        8.91281        8.91281              0              0
    6380    1819        9.01695        9.01695              0              0
    6380    1820        8.96105        8.96105              0              0
    6380    1821        9.06536        9.06536              0              0
    6380    1822         9.1699         9.1699              0              0
    6380    1823        9.11396        9.11396              0              0
    6380    1824        9.21867        9.21867              0              0
    6380    1825        9.32363        9.32363              0              0
    6380    1826        9.26765        9.26765              0              0
    6380    1827        9.37275        9.37275              0              0
    6380    1828        9.47807        9.47807              0              0
    6380    1829        9.42207        9.42207              0              0
    6380    1830         9.5276         9.5276              0              0
    6380    1831         9.4716         9.4716              0              0
    6380    1832        9.57733        9.57733              0              0
    6380    1833        9.68324        9.68324              0              0
    6380    1834        9.62725        9.62725              0              0
    6380    1835        9.73321        9.73321              0              0
    6380    1836        9.83915        9.83915              0              0
    6380    1837        9.78331        9.78331              0              0
    6380    1838        9.88923        9.88923              0              0
    6380    1839        9.83355        9.83355              0              0
    6380    1840        9.93942        9.93942              0              0
    6380    1841        10.0453        10.0453              0              0
    6380    1842        9.98974        9.98974              0              0
    6380    1843        10.0956        10.0956              0              0
    6380    1844        10.2016        10.2016              0              0
    6380    1845        10.1461        10.1461              0              0
    6380    1846        10.2522        10.2522              0              0
    6380    1847        10.1968        10.1968              0              0
    6380    1848         10.303         10.303              0              0
    6380    1849        10.4094        10.4094              0              0
    6380    1850         10.354         10.354              0              0
    6380    1851        10.4605        10.4605              0              0
    6380    1852        10.5671        10.5671              0              0
    6380    1853        10.5118        10.5118              0              0
    6380    1854        10.6185        10.6185              0              0
    6380    1855        10.5633        10.5633              0              0
    6380    1856        10.6701        10.6701              0              0
    6380    1857         10.777         10.777              0              0
    6380    1858        10.7218        10.7218              0              0
    6380    1859        10.8287        10.8287              0              0
    6380    1860        10.9356        10.9356              0              0
    6380    1861        10.8805        10.8805              0              0
    6380    1862        10.9876        10.9876              0              0
    6380    1863        10.9325        10.9325              0              0
    6380    1864        11.0397        11.0397              0              0
    6380    1865         11.147         11.147              0              0
    6380    1866         11.092         11.092              0              0
    6380    1867        11.1994        11.1994              0              0
    6380    1868        11.1445        11.1445              0              0
    6380    1869        11.2521        11.2521              0              0
    6380    1870        11.3599        11.3599              0              0
    6380    1871        11.3049        11.3049              0              0
    6380    1872         11.413         11.413              0              0
    6380    1873         11.358         11.358              0              0
    6380    1874        11.4662        11.4662              0              0
    6380    1875        11.5744        11.5744              0              0
    6380    1876        11.5195        11.5195              0              0
    6380    1877        11.6277        11.6277              0              0
    6380    1878        11.5729        11.5729              0              0
    6380    1879        11.6812        11.6812              0              0
    6380    1880        11.7899        11.7899              0              0
    6380    1881         11.735         11.735              0              0
    6380    1882        11.8441        11.8441              0              0
    6380    1883        11.7891        11.7891              0              0
